Requested_species	Accession	Organism	Record_TaxID	Taxonomy_match	Extraction_method	Feature_type	Length	Description
Alisma plantago-aquatica	KX674938.1	Alisma plantago-aquatica subsp. orientale	262913	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	311	Alisma plantago-aquatica subsp. orientale voucher PH09126 internal transcribed spacer 2, partial sequence
Alisma plantago-aquatica	KX674939.1	Alisma plantago-aquatica subsp. orientale	262913	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	311	Alisma plantago-aquatica subsp. orientale voucher PH09127 internal transcribed spacer 2, partial sequence
Alisma plantago-aquatica	MF095921.1	Alisma plantago-aquatica subsp. orientale	262913	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	311	Alisma plantago-aquatica subsp. orientale isolate KPS0006A03 internal transcribed spacer 2, partial sequence
Alisma plantago-aquatica	MF095922.1	Alisma plantago-aquatica subsp. orientale	262913	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	311	Alisma plantago-aquatica subsp. orientale isolate KPS0006A02 internal transcribed spacer 2, partial sequence
Alisma plantago-aquatica	MF095923.1	Alisma plantago-aquatica subsp. orientale	262913	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	311	Alisma plantago-aquatica subsp. orientale isolate KPS0006A01 internal transcribed spacer 2, partial sequence
Alisma plantago-aquatica	MF095924.1	Alisma plantago-aquatica subsp. orientale	262913	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	311	Alisma plantago-aquatica subsp. orientale isolate KMS0006A02 internal transcribed spacer 2, partial sequence
Alisma plantago-aquatica	MF095925.1	Alisma plantago-aquatica subsp. orientale	262913	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	311	Alisma plantago-aquatica subsp. orientale isolate KMS0006A01 internal transcribed spacer 2, partial sequence
Alisma plantago-aquatica	MF095926.1	Alisma plantago-aquatica subsp. orientale	262913	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	311	Alisma plantago-aquatica subsp. orientale isolate KMS0006A03 internal transcribed spacer 2, partial sequence
Alnus alnobetula	AB243877.1	Alnus alnobetula subsp. maximowiczii	253216	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	229	Alnus alnobetula subsp. maximowiczii genes for ITS1, 5.8S rRNA, ITS2, haplotype:Am
Alnus alnobetula	AY352309.1	Alnus alnobetula subsp. fruticosa	253214	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	228	Alnus fruticosa internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Alnus alnobetula	AY352315.1	Alnus alnobetula subsp. mandschurica	2775156	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	228	Alnus mandshurica internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Alnus alnobetula	AY352316.1	Alnus alnobetula subsp. maximowiczii	253216	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	228	Alnus maximowiczii internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Alnus alnobetula	AY352325.1	Alnus alnobetula subsp. sinuata	109071	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	228	Alnus sinuata internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Alnus alnobetula	AY352329.1	Alnus alnobetula	38784	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	228	Alnus viridis internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Alnus alnobetula	FJ825380.1	Alnus alnobetula	38784	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Alnus viridis voucher Ausserdorfer 38751 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Alnus alnobetula	HQ600563.1	Alnus alnobetula subsp. alnobetula	492571	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Alnus alnobetula subsp. alnobetula voucher EDB A03 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Alnus alnobetula	HQ600564.1	Alnus alnobetula subsp. alnobetula	492571	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Alnus alnobetula subsp. alnobetula voucher EDB A06 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Alnus alnobetula	HQ600571.1	Alnus alnobetula subsp. suaveolens	1052851	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Alnus alnobetula subsp. suaveolens voucher EDB A16 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Alnus alnobetula	MF136517.1	Alnus alnobetula subsp. crispa	3518	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	226	Alnus alnobetula subsp. crispa isolate TAD-30 18S ribosomal RNA gene, internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and 26S ribosomal RNA gene, complete sequence
Alnus alnobetula	MF136518.1	Alnus alnobetula subsp. suaveolens	1052851	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	226	Alnus alnobetula subsp. suaveolens isolate ESE-17 18S ribosomal RNA gene, internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and 26S ribosomal RNA gene, complete sequence
Alnus alnobetula	MF136519.1	Alnus alnobetula subsp. alnobetula	492571	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	226	Alnus alnobetula subsp. alnobetula isolate CF09-1 18S ribosomal RNA gene, internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and 26S ribosomal RNA gene, complete sequence
Alnus alnobetula	MF136534.1	Alnus alnobetula subsp. maximowiczii	253216	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	226	Alnus alnobetula subsp. maximowiczii isolate 1980-2062 (K) 18S ribosomal RNA gene, internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and 26S ribosomal RNA gene, complete sequence
Alyssum wulfenianum	AY237924.1	Alyssum wulfenianum	226048	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	241	Alyssum wulfenianum internal transcribed spacer 2, 5.8S ribosomal RNA gene, and internal transcribed spacer 1, complete sequence
Alyssum wulfenianum	KJ564042.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	195	Alyssum ovirense isolate Aovirense_12258 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Alyssum wulfenianum	KJ564043.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	195	Alyssum ovirense isolate Aovirense_12800 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Alyssum wulfenianum	KJ564045.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	194	Alyssum ovirense isolate Aovirense_13041 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Alyssum wulfenianum	KJ564046.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	194	Alyssum ovirense isolate Aovirense_13259 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Alyssum wulfenianum	KJ564047.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	195	Alyssum ovirense isolate Aovirense_13505 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Alyssum wulfenianum	KJ564048.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	195	Alyssum ovirense isolate Aovirense_13506 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Alyssum wulfenianum	KJ564049.1	Alyssum wulfenianum subsp. wulfenianum	1525734	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	194	Alyssum wulfenianum subsp. wulfenianum isolate Awulfenianum_12628 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Alyssum wulfenianum	KJ564050.1	Alyssum wulfenianum subsp. wulfenianum	1525734	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	195	Alyssum wulfenianum subsp. wulfenianum isolate Awulfenianum_12750 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Alyssum wulfenianum	KJ564051.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	195	Alyssum ovirense isolate Aovirense_12694 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Alyssum wulfenianum	KP015418.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	159	Alyssum ovirense isolate 061_ITO_6a 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Alyssum wulfenianum	KP015419.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	159	Alyssum ovirense isolate 061_ITO_6d 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Alyssum wulfenianum	KP015422.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	159	Alyssum ovirense isolate 071_ITO_6b 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Alyssum wulfenianum	KP015423.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	159	Alyssum ovirense isolate 071_ITO_6d 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Alyssum wulfenianum	MK097012.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	195	Alyssum wulfenianum subsp. ovirense clone 423OBI1_ribotype1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Alyssum wulfenianum	MK097013.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	195	Alyssum wulfenianum subsp. ovirense clone 423OBI1_ribotype2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Alyssum wulfenianum	MK097014.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	195	Alyssum wulfenianum subsp. ovirense clone 423OBI2_ribotype1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Alyssum wulfenianum	MK097015.1	Alyssum wulfenianum subsp. ovirense	1440446	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	195	Alyssum wulfenianum subsp. ovirense clone 423OBI2_ribotype2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Amaranthus blitoides	AF210909.1	Amaranthus blitoides	124761	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	218	Amaranthus blitoides internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Amaranthus blitoides	KC747410.1	Amaranthus blitoides	124761	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	216	Amaranthus blitoides bio-material USDA:GRIN:PI612387 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Amaranthus blitoides	KF385442.1	Amaranthus blitoides	124761	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	218	Amaranthus blitoides isolate 14 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Amaranthus blitoides	MG685206.1	Amaranthus blitoides	124761	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	226	Amaranthus blitoides voucher USDA-GRIN PI553079 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Amaranthus blitoides	MG685207.1	Amaranthus blitoides	124761	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	226	Amaranthus blitoides voucher USDA-GRIN Ames 27956 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Amaranthus caudatus	AF210907.1	Amaranthus caudatus	3567	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	218	Amaranthus caudatus internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Amaranthus caudatus	KC747415.1	Amaranthus caudatus	3567	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	216	Amaranthus caudatus bio-material USDA:GRIN:Ames13860 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Amaranthus caudatus	KC747416.1	Amaranthus caudatus	3567	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	216	Amaranthus caudatus bio-material USDA:GRIN:PI553073 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Amaranthus caudatus	KX079504.1	Amaranthus caudatus	3567	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	218	Amaranthus caudatus isolate GRIN6 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Amaranthus caudatus	KX079511.1	Amaranthus caudatus	3567	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	218	Amaranthus caudatus isolate GRIN4 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Amaranthus caudatus	KX079513.1	Amaranthus caudatus	3567	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	218	Amaranthus caudatus isolate GRIN3 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Amaranthus caudatus	KX079514.1	Amaranthus caudatus	3567	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	218	Amaranthus caudatus isolate GRIN5 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Amaranthus caudatus	KX079515.1	Amaranthus caudatus	3567	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	218	Amaranthus caudatus isolate GRIN7 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Amaranthus caudatus	MG685215.1	Amaranthus caudatus	3567	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	226	Amaranthus caudatus voucher USDA-GRIN Ames 15178 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Amaranthus caudatus	MG685216.1	Amaranthus caudatus	3567	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	226	Amaranthus caudatus voucher USDA-GRIN PI166045 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Amaranthus cruentus	AF210912.1	Amaranthus cruentus	117272	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	218	Amaranthus cruentus internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Amaranthus cruentus	KC747420.1	Amaranthus cruentus	117272	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	216	Amaranthus cruentus bio-material USDA:GRIN:PI667165 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Amaranthus cruentus	KC747421.1	Amaranthus cruentus	117272	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	216	Amaranthus cruentus bio-material USDA:GRIN:PI477913 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Amaranthus cruentus	KX079516.1	Amaranthus cruentus	117272	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	218	Amaranthus cruentus isolate GRIN8 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Amaranthus cruentus	KX079517.1	Amaranthus cruentus	117272	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	218	Amaranthus cruentus isolate GRIN9 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Amaranthus cruentus	KX079518.1	Amaranthus cruentus	117272	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	218	Amaranthus cruentus isolate GRIN10 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
